id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
586,35,No,Rarely,1276.0,Research & Development,16,Associate Degree,Life Sciences,Delighted,Male,72.0,Satisfied,Senior,Healthcare Representative,Satisfied,Married,7632.0,4,Yes,12,Satisfied,Satisfied,Unvested,10,2,Satisfied,8,7,0,0
587,31,Yes,Frequently,534.0,Research & Development,20,Associate Degree,Life Sciences,Not Satisfied at all,Male,66.0,Satisfied,Senior,Healthcare Representative,Satisfied,Married,9824.0,3,No,12,Satisfied,Not Satisfied at all,Unvested,12,2,Satisfied,1,0,0,0
590,34,Yes,Frequently,988.0,Human Resources,23,Associate Degree,Human Resources,Dissatisfied,Female,43.0,Satisfied,Senior,Human Resources,Not Satisfied at all,Divorced,9950.0,9,Yes,15,Satisfied,Satisfied,Executive,11,2,Satisfied,3,2,0,2
591,42,No,Rarely,1474.0,Research & Development,5,Basic Education,Other,Dissatisfied,Male,97.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Married,2093.0,4,No,17,Satisfied,Delighted,Basic,8,4,Satisfied,2,2,2,0
592,36,No,Non,635.0,Sales,10,Bachelor's Degree,Medical,Dissatisfied,Male,32.0,Satisfied,Senior,Sales Executive,Delighted,Single,9980.0,1,No,14,Satisfied,Delighted,Unvested,10,3,Dissatisfied,10,3,9,7
593,22,Yes,Frequently,1368.0,Research & Development,4,No Formal Education,Technical Degree,Satisfied,Male,99.0,Dissatisfied,Entry Level,Laboratory Technician,Satisfied,Single,3894.0,5,No,16,Satisfied,Satisfied,Unvested,4,3,Satisfied,2,2,1,2
595,48,No,Rarely,163.0,Sales,2,Postgraduate,Marketing,Dissatisfied,Female,37.0,Satisfied,Junior,Sales Executive,Delighted,Married,4051.0,2,No,14,Satisfied,Not Satisfied at all,Basic,14,3,Satisfied,9,7,6,7
597,55,No,Rarely,1117.0,Sales,18,Postgraduate,Life Sciences,Not Satisfied at all,Female,83.0,Satisfied,Manager,Manager,Dissatisfied,Single,16835.0,3,No,23,Delighted,Delighted,Unvested,37,2,Satisfied,10,9,7,7
599,41,No,Rarely,267.0,Sales,10,Basic Education,Unknown,Delighted,Male,56.0,Satisfied,Junior,Sales Executive,Delighted,Unknown,6230.0,7,No,14,Satisfied,Delighted,Unvested,16,3,Satisfied,14,3,1,10
600,35,No,Rarely,619.0,Sales,1,Associate Degree,Marketing,Dissatisfied,Male,85.0,Satisfied,Junior,Sales Executive,Satisfied,Married,4717.0,9,No,11,Satisfied,Satisfied,Unvested,15,2,Satisfied,11,9,6,9
601,40,No,Rarely,302.0,Research & Development,6,Associate Degree,Life Sciences,Dissatisfied,Female,75.0,Satisfied,Manager,Manufacturing Director,Satisfied,Single,13237.0,7,No,15,Satisfied,Satisfied,Unvested,22,3,Satisfied,20,6,5,13
602,39,No,Frequently,443.0,Research & Development,8,No Formal Education,Life Sciences,Satisfied,Female,48.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Married,3755.0,1,No,11,Satisfied,Not Satisfied at all,Basic,8,3,Satisfied,8,3,0,7
604,31,No,Rarely,828.0,Sales,2,No Formal Education,Life Sciences,Dissatisfied,Male,77.0,Satisfied,Junior,Sales Executive,Delighted,Single,6582.0,4,Yes,13,Satisfied,Satisfied,Unvested,10,2,Delighted,6,5,0,4
605,42,No,Rarely,319.0,Research & Development,24,Associate Degree,Medical,Delighted,Male,56.0,Satisfied,Senior,Manufacturing Director,Not Satisfied at all,Married,7406.0,1,Yes,21,Delighted,Delighted,Basic,10,5,Dissatisfied,10,9,5,8
606,45,No,Rarely,561.0,Sales,2,Associate Degree,Other,Delighted,Male,61.0,Satisfied,Junior,Sales Executive,Dissatisfied,Unknown,4805.0,0,No,19,Satisfied,Dissatisfied,Basic,9,3,Delighted,8,7,3,7
608,26,Yes,Frequently,426.0,Human Resources,17,Bachelor's Degree,Life Sciences,Dissatisfied,Female,58.0,Satisfied,Entry Level,Human Resources,Satisfied,Divorced,2741.0,0,Yes,11,Satisfied,Dissatisfied,Basic,8,3,Dissatisfied,7,7,1,0
611,29,No,Rarely,232.0,Research & Development,19,Associate Degree,Technical Degree,Delighted,Male,34.0,Satisfied,Junior,Manufacturing Director,Delighted,Divorced,4262.0,4,No,12,Satisfied,Dissatisfied,Intermediate,8,2,Delighted,3,2,1,1
612,33,No,Rarely,922.0,Research & Development,1,Postgraduate,Medical,Not Satisfied at all,Female,95.0,Delighted,Manager,Research Director,Satisfied,Divorced,16184.0,4,No,19,Satisfied,Satisfied,Basic,10,2,Satisfied,6,1,0,5
613,31,No,Rarely,688.0,Sales,7,Associate Degree,Life Sciences,Satisfied,Male,44.0,Dissatisfied,Senior,Manager,Delighted,Divorced,11557.0,9,No,21,Delighted,Satisfied,Basic,10,3,Dissatisfied,5,4,0,1
614,18,Yes,Frequently,1306.0,Sales,5,Associate Degree,Marketing,Dissatisfied,Male,69.0,Satisfied,Entry Level,Sales Representative,Dissatisfied,Single,1878.0,1,Yes,14,Satisfied,Delighted,Unvested,0,3,Satisfied,0,0,0,0
615,40,No,Non,1094.0,Sales,28,Associate Degree,Other,Satisfied,Male,58.0,Not Satisfied at all,Senior,Sales Executive,Not Satisfied at all,Divorced,10932.0,3,No,15,Satisfied,Satisfied,Basic,20,2,Satisfied,1,0,0,1
616,41,No,Non,509.0,Research & Development,2,Bachelor's Degree,Other,Not Satisfied at all,Female,62.0,Dissatisfied,Junior,Healthcare Representative,Unknown,Unknown,6811.0,2,Yes,17,Satisfied,Not Satisfied at all,Unvested,10,3,Satisfied,8,7,0,7
618,26,No,Rarely,775.0,Sales,29,Basic Education,Medical,Not Satisfied at all,Male,45.0,Satisfied,Junior,Sales Executive,Satisfied,Divorced,4306.0,5,No,12,Satisfied,Not Satisfied at all,Intermediate,8,5,Satisfied,0,0,0,0
620,35,No,Rarely,195.0,Sales,1,Associate Degree,Medical,Not Satisfied at all,Female,80.0,Satisfied,Junior,Sales Executive,Satisfied,Single,4859.0,1,No,16,Satisfied,Delighted,Unvested,5,3,Satisfied,5,4,0,3
621,34,No,Rarely,258.0,Sales,21,Bachelor's Degree,Life Sciences,Delighted,Male,74.0,Delighted,Junior,Sales Executive,Delighted,Single,5337.0,1,No,12,Satisfied,Delighted,Unvested,10,3,Satisfied,10,7,5,7
622,26,Yes,Rarely,471.0,Research & Development,24,Associate Degree,Technical Degree,Satisfied,Male,66.0,Not Satisfied at all,Entry Level,Laboratory Technician,Delighted,Single,2340.0,1,Yes,18,Satisfied,Dissatisfied,Unvested,1,3,Not Satisfied at all,1,0,0,0
623,37,No,Rarely,799.0,Research & Development,1,Associate Degree,Technical Degree,Dissatisfied,Female,59.0,Satisfied,Senior,Manufacturing Director,Delighted,Single,7491.0,4,No,17,Satisfied,Delighted,Unvested,12,3,Delighted,6,5,1,2
624,46,No,Frequently,1034.0,Research & Development,18,No Formal Education,Medical,Not Satisfied at all,Female,86.0,Satisfied,Senior,Healthcare Representative,Satisfied,Married,10527.0,5,No,11,Satisfied,Delighted,Unvested,28,3,Dissatisfied,2,2,1,2
625,41,No,Rarely,1276.0,Sales,2,Postgraduate,Life Sciences,Dissatisfied,Female,91.0,Satisfied,Manager,Manager,Not Satisfied at all,Married,16595.0,7,No,16,Satisfied,Dissatisfied,Basic,22,2,Satisfied,18,16,11,8
626,37,No,Non,142.0,Sales,9,Bachelor's Degree,Medical,Not Satisfied at all,Male,69.0,Satisfied,Senior,Sales Executive,Dissatisfied,Divorced,8834.0,1,No,13,Satisfied,Delighted,Basic,9,6,Satisfied,9,5,7,7
630,52,No,Rarely,956.0,Research & Development,6,Basic Education,Technical Degree,Delighted,Male,78.0,Satisfied,Junior,Research Scientist,Not Satisfied at all,Divorced,5577.0,3,Yes,12,Satisfied,Dissatisfied,Intermediate,18,3,Satisfied,10,9,6,9
631,32,Yes,Non,1474.0,Research & Development,11,Bachelor's Degree,Other,Delighted,Male,60.0,Delighted,Junior,Sales Executive,Satisfied,Married,4707.0,8,No,12,Satisfied,Delighted,Unvested,6,2,Satisfied,4,2,1,2
632,24,No,Frequently,535.0,Sales,24,Associate Degree,Medical,Delighted,Male,38.0,Satisfied,Entry Level,Sales Representative,Delighted,Married,2400.0,0,No,13,Satisfied,Satisfied,Intermediate,3,3,Satisfied,2,2,2,1
634,38,No,Rarely,1495.0,Research & Development,10,Associate Degree,Medical,Satisfied,Female,76.0,Satisfied,Junior,Healthcare Representative,Satisfied,Married,9824.0,3,No,19,Satisfied,Satisfied,Basic,18,4,Satisfied,1,0,0,0
635,37,No,Rarely,446.0,Research & Development,1,Bachelor's Degree,Life Sciences,Dissatisfied,Female,65.0,Satisfied,Junior,Manufacturing Director,Dissatisfied,Married,6447.0,6,No,12,Satisfied,Dissatisfied,Basic,8,2,Dissatisfied,6,5,4,3
638,49,No,Rarely,1245.0,Research & Development,18,Bachelor's Degree,Life Sciences,Delighted,Male,58.0,Dissatisfied,Executive,Research Director,Satisfied,Divorced,19502.0,1,Yes,17,Satisfied,Satisfied,Basic,31,5,Satisfied,31,9,0,9
639,24,No,Rarely,691.0,Research & Development,23,Associate Degree,Medical,Dissatisfied,Male,89.0,Delighted,Entry Level,Research Scientist,Delighted,Married,2725.0,1,Yes,11,Satisfied,Dissatisfied,Intermediate,6,3,Satisfied,6,5,1,4
641,26,No,Rarely,703.0,Sales,28,Basic Education,Marketing,Not Satisfied at all,Male,66.0,Satisfied,Junior,Sales Executive,Dissatisfied,Married,6272.0,1,No,20,Delighted,Delighted,Intermediate,6,5,Delighted,5,3,1,4
643,36,No,Rarely,823.0,Research & Development,17,Basic Education,Other,Delighted,Male,94.0,Dissatisfied,Entry Level,Laboratory Technician,Dissatisfied,Married,2127.0,1,No,21,Delighted,Delighted,Basic,1,4,Satisfied,1,0,0,0
644,50,No,Frequently,1246.0,Human Resources,3,Associate Degree,Medical,Not Satisfied at all,Male,99.0,Satisfied,Executive,Manager,Dissatisfied,Married,18200.0,1,No,11,Satisfied,Satisfied,Basic,32,3,Satisfied,32,5,10,7
645,25,No,Rarely,622.0,Sales,13,No Formal Education,Medical,Dissatisfied,Male,40.0,Satisfied,Entry Level,Sales Representative,Satisfied,Married,2096.0,1,No,11,Satisfied,Satisfied,Unvested,7,1,Satisfied,7,4,0,6
647,24,Yes,Frequently,1287.0,Research & Development,7,Associate Degree,Life Sciences,Not Satisfied at all,Female,55.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Married,2886.0,1,Yes,16,Satisfied,Delighted,Basic,6,4,Satisfied,6,3,1,2
648,30,Yes,Frequently,448.0,Sales,12,Bachelor's Degree,Life Sciences,Dissatisfied,Male,74.0,Dissatisfied,Entry Level,Sales Representative,Not Satisfied at all,Married,2033.0,1,No,18,Satisfied,Satisfied,Basic,1,2,Delighted,1,0,0,0
649,34,No,Rarely,254.0,Research & Development,1,Basic Education,Life Sciences,Dissatisfied,Male,83.0,Dissatisfied,Entry Level,Research Scientist,Delighted,Married,3622.0,1,Yes,13,Satisfied,Delighted,Basic,6,3,Satisfied,6,5,1,3
650,31,Yes,Rarely,1365.0,Sales,13,Bachelor's Degree,Medical,Dissatisfied,Male,46.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Divorced,4233.0,2,No,17,Satisfied,Satisfied,Unvested,9,2,Not Satisfied at all,3,1,1,2
652,35,No,Rarely,538.0,Research & Development,25,Basic Education,Other,Not Satisfied at all,Male,54.0,Dissatisfied,Junior,Laboratory Technician,Delighted,Single,3681.0,4,No,14,Satisfied,Delighted,Unvested,9,3,Satisfied,3,2,0,2
653,31,No,Rarely,525.0,Sales,6,Bachelor's Degree,Medical,Not Satisfied at all,Male,66.0,Delighted,Junior,Sales Executive,Delighted,Divorced,5460.0,4,No,22,Delighted,Delighted,Intermediate,13,4,Delighted,7,7,5,7
655,27,No,Rarely,798.0,Research & Development,6,Bachelor's Degree,Medical,Not Satisfied at all,Female,66.0,Dissatisfied,Entry Level,Research Scientist,Satisfied,Divorced,2187.0,0,No,12,Satisfied,Satisfied,Intermediate,6,5,Dissatisfied,5,3,0,4
656,37,No,Rarely,558.0,Sales,2,Associate Degree,Marketing,Delighted,Male,75.0,Satisfied,Junior,Sales Executive,Satisfied,Married,9602.0,4,Yes,11,Satisfied,Satisfied,Basic,17,3,Dissatisfied,3,0,1,0
657,20,No,Rarely,959.0,Research & Development,1,Associate Degree,Life Sciences,Delighted,Female,83.0,Dissatisfied,Entry Level,Research Scientist,Dissatisfied,Single,2836.0,1,No,13,Satisfied,Delighted,Unvested,1,0,Delighted,1,0,0,0
659,42,No,Rarely,622.0,Research & Development,2,Bachelor's Degree,Life Sciences,Satisfied,Female,81.0,Satisfied,Junior,Healthcare Representative,Delighted,Married,4089.0,1,No,13,Satisfied,Dissatisfied,Intermediate,10,4,Satisfied,10,2,2,2
661,43,No,Rarely,782.0,Research & Development,6,Bachelor's Degree,Unknown,Dissatisfied,Male,50.0,Dissatisfied,Manager,Research Director,Delighted,Divorced,16627.0,4,Yes,14,Satisfied,Satisfied,Basic,21,3,Dissatisfied,1,0,0,0
662,38,No,Rarely,362.0,Research & Development,1,No Formal Education,Life Sciences,Satisfied,Female,43.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Unknown,2619.0,3,No,17,Satisfied,Delighted,Unvested,8,3,Dissatisfied,0,0,0,0
663,43,No,Frequently,1001.0,Research & Development,9,Postgraduate,Medical,Delighted,Male,72.0,Satisfied,Junior,Laboratory Technician,Satisfied,Divorced,5679.0,3,Yes,13,Satisfied,Dissatisfied,Basic,10,3,Satisfied,8,7,4,7
664,48,No,Rarely,1236.0,Research & Development,1,Bachelor's Degree,Life Sciences,Delighted,Female,40.0,Dissatisfied,Manager,Manager,Not Satisfied at all,Married,15402.0,7,No,11,Satisfied,Not Satisfied at all,Basic,21,3,Not Satisfied at all,3,2,0,2
665,44,No,Rarely,1112.0,Human Resources,1,Bachelor's Degree,Life Sciences,Not Satisfied at all,Female,50.0,Dissatisfied,Junior,Human Resources,Satisfied,Single,5985.0,4,No,11,Satisfied,Dissatisfied,Unvested,10,1,Delighted,2,2,0,2
666,34,No,Rarely,204.0,Sales,14,Associate Degree,Technical Degree,Satisfied,Female,31.0,Satisfied,Entry Level,Sales Representative,Satisfied,Divorced,2579.0,1,Yes,18,Satisfied,Delighted,Intermediate,8,3,Satisfied,8,2,0,6
667,27,Yes,Rarely,1420.0,Sales,2,No Formal Education,Marketing,Satisfied,Male,85.0,Satisfied,Entry Level,Sales Representative,Not Satisfied at all,Divorced,3041.0,0,No,11,Satisfied,Dissatisfied,Basic,5,3,Satisfied,4,3,0,2
669,21,No,Rarely,1343.0,Sales,22,No Formal Education,Technical Degree,Satisfied,Male,49.0,Satisfied,Entry Level,Sales Representative,Satisfied,Single,3447.0,1,No,11,Satisfied,Satisfied,Unvested,3,2,Satisfied,3,2,1,2
671,44,No,Rarely,1315.0,Research & Development,3,Bachelor's Degree,Other,Delighted,Male,35.0,Satisfied,Executive,Manager,Delighted,Married,19513.0,4,Yes,12,Satisfied,Not Satisfied at all,Basic,26,2,Delighted,2,2,0,1
675,22,No,Rarely,604.0,Research & Development,6,No Formal Education,Medical,Not Satisfied at all,Male,69.0,Satisfied,Entry Level,Research Scientist,Satisfied,Unknown,2773.0,0,No,20,Delighted,Delighted,Unvested,3,3,Satisfied,2,2,2,2
677,33,No,Rarely,1216.0,Sales,8,Bachelor's Degree,Marketing,Satisfied,Male,39.0,Satisfied,Junior,Sales Executive,Satisfied,Unknown,7104.0,0,No,12,Satisfied,Delighted,Unvested,6,3,Satisfied,5,0,1,2
679,32,No,Rarely,646.0,Research & Development,9,Bachelor's Degree,Life Sciences,Not Satisfied at all,Female,92.0,Satisfied,Junior,Research Scientist,Delighted,Married,6322.0,1,Yes,12,Satisfied,Delighted,Basic,6,2,Dissatisfied,6,4,0,5
680,30,No,Frequently,160.0,Research & Development,3,Associate Degree,Medical,Satisfied,Female,71.0,Satisfied,Entry Level,Research Scientist,Satisfied,Divorced,2083.0,1,No,20,Delighted,Satisfied,Basic,1,2,Satisfied,1,0,0,0
682,53,No,Rarely,238.0,Sales,1,No Formal Education,Medical,Delighted,Female,34.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Single,8381.0,7,No,20,Delighted,Delighted,Unvested,18,2,Delighted,14,7,8,10
683,34,No,Rarely,1397.0,Research & Development,1,Postgraduate,Life Sciences,Dissatisfied,Male,42.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,2691.0,1,No,12,Satisfied,Delighted,Basic,10,3,Dissatisfied,10,9,8,8
684,45,Yes,Frequently,306.0,Sales,26,Bachelor's Degree,Life Sciences,Not Satisfied at all,Female,100.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Married,4286.0,2,No,14,Satisfied,Delighted,Intermediate,5,4,Satisfied,1,1,0,0
686,26,No,Rarely,991.0,Research & Development,6,Associate Degree,Life Sciences,Satisfied,Female,71.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Married,2659.0,1,Yes,13,Satisfied,Satisfied,Basic,3,2,Satisfied,3,2,0,2
689,37,No,Rarely,482.0,Research & Development,3,Associate Degree,Other,Satisfied,Male,36.0,Satisfied,Senior,Manufacturing Director,Satisfied,Married,9434.0,1,No,15,Satisfied,Satisfied,Basic,10,2,Satisfied,10,7,7,8
690,29,No,Rarely,1176.0,Sales,3,Basic Education,Medical,Dissatisfied,Female,62.0,Satisfied,Junior,Sales Executive,Satisfied,Married,5561.0,1,No,14,Satisfied,Not Satisfied at all,Basic,6,5,Dissatisfied,6,0,1,2
691,35,No,Rarely,1017.0,Research & Development,6,Bachelor's Degree,Life Sciences,Dissatisfied,Male,82.0,Not Satisfied at all,Junior,Research Scientist,Delighted,Single,6646.0,1,No,13,Satisfied,Dissatisfied,Unvested,17,3,Satisfied,17,11,11,8
692,33,No,Frequently,1296.0,Research & Development,6,Associate Degree,Life Sciences,Satisfied,Male,30.0,Satisfied,Junior,Healthcare Representative,Delighted,Divorced,7725.0,3,No,23,Delighted,Satisfied,Basic,15,2,Not Satisfied at all,13,11,4,7
698,36,No,Rarely,397.0,Human Resources,19,Bachelor's Degree,Medical,Satisfied,Male,88.0,Satisfied,Senior,Human Resources,Dissatisfied,Married,10725.0,2,No,15,Satisfied,Satisfied,Basic,16,1,Delighted,9,7,7,1
699,36,No,Rarely,913.0,Research & Development,9,Basic Education,Medical,Dissatisfied,Male,48.0,Dissatisfied,Junior,Manufacturing Director,Dissatisfied,Divorced,8847.0,2,Yes,11,Satisfied,Satisfied,Basic,13,2,Satisfied,3,2,0,2
700,27,No,Rarely,1115.0,Research & Development,3,Bachelor's Degree,Medical,Not Satisfied at all,Male,54.0,Dissatisfied,Entry Level,Research Scientist,Delighted,Single,2045.0,0,No,13,Satisfied,Delighted,Unvested,5,0,Satisfied,4,2,1,1
701,20,Yes,Rarely,1362.0,Research & Development,10,No Formal Education,Medical,Delighted,Male,32.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,1009.0,1,Yes,11,Satisfied,Delighted,Unvested,1,5,Satisfied,1,0,1,1
702,33,Yes,Frequently,1076.0,Research & Development,3,Associate Degree,Life Sciences,Not Satisfied at all,Male,70.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Single,3348.0,1,Yes,11,Satisfied,Not Satisfied at all,Unvested,10,3,Satisfied,10,8,9,7
704,35,No,Non,727.0,Research & Development,3,Associate Degree,Life Sciences,Satisfied,Male,41.0,Dissatisfied,Entry Level,Laboratory Technician,Satisfied,Married,1281.0,1,No,18,Satisfied,Satisfied,Intermediate,1,3,Satisfied,1,0,0,0
705,23,No,Rarely,885.0,Research & Development,4,Associate Degree,Medical,Not Satisfied at all,Male,58.0,Delighted,Entry Level,Research Scientist,Not Satisfied at all,Married,2819.0,2,No,16,Satisfied,Not Satisfied at all,Basic,5,3,Delighted,3,2,0,2
707,25,No,Rarely,810.0,Sales,8,Associate Degree,Life Sciences,Delighted,Male,57.0,Delighted,Junior,Sales Executive,Dissatisfied,Unknown,4851.0,0,No,22,Delighted,Satisfied,Basic,4,4,Satisfied,3,2,1,2
709,38,No,Rarely,243.0,Sales,7,Bachelor's Degree,Marketing,Delighted,Female,46.0,Dissatisfied,Junior,Sales Executive,Delighted,Single,4028.0,0,No,20,Delighted,Not Satisfied at all,Unvested,8,2,Satisfied,7,7,0,5
710,29,No,Frequently,806.0,Research & Development,1,Bachelor's Degree,Life Sciences,Dissatisfied,Male,76.0,Not Satisfied at all,Entry Level,Research Scientist,Delighted,Divorced,2720.0,1,No,18,Satisfied,Delighted,Basic,10,5,Satisfied,10,7,2,8
712,48,No,Rarely,817.0,Sales,2,No Formal Education,Marketing,Dissatisfied,Male,56.0,Delighted,Junior,Sales Executive,Dissatisfied,Married,8120.0,3,No,12,Satisfied,Delighted,Unvested,12,3,Satisfied,2,2,2,2
714,27,No,Frequently,1410.0,Sales,3,No Formal Education,Medical,Delighted,Female,71.0,Delighted,Junior,Sales Executive,Delighted,Divorced,4647.0,1,Yes,20,Delighted,Dissatisfied,Intermediate,6,3,Satisfied,6,5,0,4
715,37,No,Rarely,1225.0,Research & Development,10,Basic Education,Life Sciences,Delighted,Male,80.0,Delighted,Entry Level,Research Scientist,Delighted,Single,4680.0,3,No,17,Satisfied,Not Satisfied at all,Unvested,4,2,Satisfied,1,0,0,0
716,50,No,Rarely,1207.0,Research & Development,28,No Formal Education,Medical,Delighted,Male,74.0,Delighted,Entry Level,Laboratory Technician,Satisfied,Married,3221.0,1,Yes,11,Satisfied,Satisfied,Executive,20,3,Satisfied,20,8,3,8
717,34,No,Rarely,1442.0,Research & Development,9,Associate Degree,Medical,Delighted,Female,46.0,Dissatisfied,Senior,Healthcare Representative,Dissatisfied,Single,8621.0,1,No,14,Satisfied,Dissatisfied,Unvested,9,3,Delighted,8,7,7,7
720,24,Yes,Rarely,693.0,Sales,3,Basic Education,Life Sciences,Not Satisfied at all,Female,65.0,Satisfied,Junior,Sales Executive,Satisfied,Single,4577.0,9,No,14,Satisfied,Not Satisfied at all,Unvested,4,3,Satisfied,2,2,2,0
721,36,No,Rarely,408.0,Research & Development,2,Bachelor's Degree,Technical Degree,Delighted,Female,80.0,Dissatisfied,Junior,Healthcare Representative,Satisfied,Single,4553.0,1,No,11,Satisfied,Not Satisfied at all,Unvested,20,4,Satisfied,20,7,11,10
722,36,No,Rarely,929.0,Sales,10,Associate Degree,Marketing,Delighted,Male,55.0,Satisfied,Junior,Sales Executive,Delighted,Single,5396.0,1,No,12,Satisfied,Delighted,Unvested,10,2,Dissatisfied,10,7,0,8
723,50,Yes,Frequently,562.0,Sales,8,Basic Education,Technical Degree,Dissatisfied,Male,50.0,Satisfied,Junior,Sales Executive,Satisfied,Married,6796.0,3,Yes,14,Satisfied,Not Satisfied at all,Basic,18,4,Satisfied,4,3,1,3
724,38,No,Rarely,827.0,Research & Development,1,Bachelor's Degree,Life Sciences,Dissatisfied,Female,33.0,Delighted,Junior,Healthcare Representative,Delighted,Single,7625.0,0,No,13,Satisfied,Satisfied,Unvested,10,3,Dissatisfied,9,7,1,4
